Link/DOI,Publication Date,Title,Authors,Abstract
10.3386/w32138,2024-02-12 00:00:00,Tariff Rate Uncertainty and the Structure of Supply Chains,"Sebastian Heise, Justin R. Pierce, Georg Schaur, Peter K. Schott","We show that reducing the probability of a trade war promotes long-term importer-exporter relationships that ensure provision of high-quality inputs via incentive premia. Empirically, we introduce a method for distinguishing between these Japanese versus spot-market (i.e., American) relationships in customs data, show that their use varies intuitively across trading partners and products, and find that Japanese importing from China increases after a reduction in the possibility of a trade war. Extending the standard general equilibrium trade model to encompass potential trade wars and relational contracts, we estimate that eliminating Japanese procurement reduces welfare about a third as much as moving to autarky."
10.3386/w32156,2024-02-19 00:00:00,Content Moderation with Opaque Policies,"Scott Duke Kominers, Jesse M. Shapiro","A sender sends a signal about a state to a receiver who takes an action that determines a payoff. A moderator can block some or all of the sender's signal before it reaches the receiver. When the moderator's policy is transparent to the receiver, the moderator can improve the payoff by blocking false or harmful signals. When the moderator's policy is opaque, however, the receiver may not trust the moderator. In that case, the moderator can guarantee an improved outcome only by blocking signals that enable harmful acts. Blocking signals that encourage false beliefs can be counterproductive."
10.3386/w32155,2024-02-19 00:00:00,Information-Based Pricing in Specialized Lending,"Kristian Blickle, Zhiguo He, Jing Huang, Cecilia Parlatore","We study specialized lending in a credit market competition model with private information. Two banks, equipped with similar data processing systems, possess “general” signals regarding the borrower’s quality. However, the specialized bank gains an additional advantage through further interactions with the borrower, allowing it to access “specialized” signals. In equilibrium, both lenders use general signals to screen loan applications, and the specialized lender prices the loan based on its specialized signal conditional on making a loan. This private-information-based pricing helps deliver the empirical regularity that loans made by specialized lenders have lower rates (i.e., lower winning bids) and better ex-post performance (i.e., lower non-performing loans). We show the robustness of our equilibrium characterization under a generalized information structure, endogenize the specialized lending through information acquisition, and discuss its various economic implications."
10.3386/w32151,2024-02-19 00:00:00,The Essential Role of Altruism in Medical Decision Making,"Paul Gertler, Ada Kwan","Patients rely on medical care providers to act in their best interests because providers understand disease pathology and appropriate treatment much better than patients. Providers, however, not only give advice (diagnose) but also deliver (sell) treatments based on that advice. This creates a moral hazard dilemma where provider financial interests can diverge from patient interests, especially when providers are motivated more by profits than by altruism. We investigate how profit motivated versus altruistic preferences influence medical care decision making in the context of malaria in Kenya. We measured the appropriateness of care using data from an audit study that employed standardized patients (SP) who were trained to present as real patients the identical clinical case scenario to providers. The SPs were confirmed to be malaria negative before and after field work with a very reliable and sensitive blood test at a high-quality laboratory. We measured provider preferences using a lab in the field, real stakes, modified version of the dictator game. We find that more profit-motivated providers report higher rates of false-positive malaria test results than do more altruistic providers. Specifically, purely profit motivated providers report 30 percentage points more positives than providers who are altruistically motivated, and providers likely knew that the positive results that they reported to their patients were false. We also find that more profit motivated providers sold more unnecessary antimalarial drugs than did more altruistic providers. Based on mediation analysis, more profit-oriented providers sold more drugs not only because they knowingly reported more false positives, but also because they promoted drugs sales more conditional on a positive test result. Thus, profit motivated providers seem to have misrepresented test results to sell more unnecessary malaria-related drugs."
10.3386/w32136,2024-02-12 00:00:00,The Government Patent Register: A New Resource for Measuring U.S. Government-Funded Patenting,"Daniel P. Gross, Bhaven N. Sampat","We introduce new historical administrative data identifying U.S. government-funded patents since the early twentieth century. In addition to the funding agency, the data report whether the government has title to the patent (“title” patents) or funded a patent assigned to a private organization (“license” patents). The data include a large number of “license” patents that cannot be linked to government funding from patent text or other sources. Combining the historical data with modern administrative sources, we present a public, consolidated data series measuring U.S. government-funded patents—including funding agencies—through 2020, and we provide code to extend this series in the future. We use the data to document long-run patterns in U.S. government-funded patents and federal patent policy, propose ways in which these data can be used in future research, and discuss limitations of the data."
10.3386/w32178,2024-03-04 00:00:00,"The IPCC Shared Socioeconomic Pathways (SSPs): Explained, Evaluated, Replaced",Ivo Welch,"Shared socioeconomic pathways (SSPs) are perhaps the most influential economic policy analyses today. My paper evaluates their development, natural associations, logical consequences, and economic identification. All five SSP baseline scenarios are predicting scenarios that historical time-series analysis would consider empirically highly implausible. This alternative — econometric time-series analysis based on worldwide IPAT components — suggests alternative emission scenarios, mapping into expected radiative forcing of about RCP 6.5, with a reasonable plausibility range from RCP 4.5 to RCP 7.0."
10.3386/w32153,2024-02-19 00:00:00,Taxing Top Wealth: Migration Responses and their Aggregate Economic Implications,"Katrine Jakobsen, Henrik Kleven, Jonas Kolsrud, Camille Landais, Mathilde Muñoz","Using administrative data on wealth, firm ownership structure, and migration in Sweden and Denmark, we document international migration patterns among the very wealthy, their impact on the economy, and how they respond to wealth taxation. We show that more than 20% of taxpayers liable to pay wealth tax are business-owners, and that the employment, investments, and value-added of these businesses are negatively affected when their owner migrates out of the country. Exploiting three large reforms, we then isolate the causal effect of wealth taxation on the international location choices of the wealthy. We find significant effects on out-migration flows from increases in the effective wealth tax. But, we also document that the overall level of these migration flows is remarkably small, with annual net-migration rates below .01%. As a result, we find that the aggregate economic effects of tax-induced migration are modest in Scandinavia: a one percentage point increase in the average wealth tax rate on the top 2% decreases the stock of wealthy taxpayers by at most 2% in the long run, and lead to a reduction of at most .03% in aggregate employment and at most .1% in aggregate value- added. Hence, our results suggest that trickle-down effects of tax-induced migration by the wealthy do exist, but that they are quantitatively small."
10.3386/w32147,2024-02-19 00:00:00,Misallocation and Asset Prices,"Winston Wei Dou, Yan Ji, Di Tian, Pengfei Wang","We develop an endogenous growth model with heterogeneous firms facing financial frictions, where misallocation emerges explicitly as a crucial endogenous state variable and plays a significant role in driving economic growth through the valuation channel. The model illustrates that transient macroeconomic shocks affecting misallocation can yield persistent effects on aggregate growth. In equilibrium, slow-moving misallocation endogenously generates long-run uncertainty about economic growth by distorting innovation decisions. When agents hold recursive preferences, misallocation-driven low-frequency growth fluctuations result in substantial risk premia in capital markets and large losses in consumer welfare. Employing a misallocation measure motivated by the model, we substantiate our findings with empirical evidence showing that misallocation effectively captures low-frequency fluctuations in both aggregate growth and asset returns."
10.3386/w32157,2024-02-19 00:00:00,Declining Clientelism of Welfare Benefits? Targeting and Political Competition based Evidence from an Indian state,"Pushkar Maitra, Sandip Mitra, Dilip Mookherjee, Sujata Visaria","It has been argued that since 2014, under the BJP-led central government, welfare benefits in India have become better targeted and less prone to clientelistic control by state and local governments. Arguably this has helped to increase the vote share of the BJP vis-a-vis regional parties. We test these hypotheses using longitudinal data from 3500 rural households in the state of West Bengal. We fail to find evidence that the new “central” programs introduced after 2014 were better targeted than traditional “state” programs, or that the targeting of state programs improved after 2014. Households receiving the new “central” benefits introduced since 2014 were more likely to switch their political support to the BJP. However, changes in the scale, composition or targeting of these programs, in clientelistic effectiveness of traditional state programs or in household incomes, fail to account for the large observed increase in the voters' support for the BJP. Non-Hindus, especially recent immigrant non-Hindus, were much less likely to switch support to the BJP, even after controlling for benefits received and changes in household incomes. Our results suggest that ideology and identity politics were more important factors explaining the rising popularity of the BJP."
10.3386/w32146,2024-02-19 00:00:00,"Data, Privacy Laws and Firm Production: Evidence from the GDPR","Mert Demirer, Diego J. Jiménez Hernández, Dean Li, Sida Peng","By regulating how firms collect, store, and use data, privacy laws may change the role of data in production and alter firm demand for information technology inputs. We study how firms respond to privacy laws in the context of the EU’s General Data Protection Regulation (GDPR) by using seven years of data from a large global cloud-computing provider. Our difference-in-difference estimates indicate that, in response to the GDPR, EU firms decreased data storage by 26% and data processing by 15% relative to comparable US firms, becoming less “data-intensive.” To estimate the costs of the GDPR for firms, we propose and estimate a production function where data and computation serve as inputs to the production of “information."" We find that data and computation are strong complements in production and that firm responses are consistent with the GDPR, representing a 20% increase in the cost of data on average. Variation in the firm-level effects of the GDPR and industry-level exposure to data, however, drives significant heterogeneity in our estimates of the impact of the GDPR on production costs."
10.3386/w32148,2024-02-19 00:00:00,Understanding the Demand-Side of an Illegal Market: Prohibition of Menthol Cigarettes,"Donald S. Kenkel, Alan D. Mathios, Grace N. Phillips, Revathy Suryanarayana, Hua Wang, Sen Zeng","The Food and Drug Administration has proposed to prohibit menthol cigarettes, which are smoked by almost 19 million people in the U.S.  Illegal markets for menthol cigarettes could not only blunt the prohibition’s intended consequence to reduce smoking but could also lead to unintended consequences. We use data from a discrete choice experiment to estimate a mixed logit model which predicts that the prohibition of menthol cigarettes would substantially increase the fraction of menthol smokers who attempt to quit. However, our model also predicts a substantial potential consumer demand for illegal menthol cigarettes. Depending on the impact of illegality on product prices, our model predicts the potential demand-side of an illegal market for menthol cigarettes could be 59-92 percent the size of the status quo market if menthol e-cigarettes are legal, and 69-100 percent the size of the status quo market if menthol e-cigarettes are also illegal. Our mixed logit model estimated in willingness to pay space implies that the mean WTP to avoid an illegal retail market is equivalent to a tax of $8.44 per pack. In our partial cost-benefit analysis, the opportunity costs of prohibition exceed the value of the reduction in mortality risks from secondhand smoke by $15.4 billion annually."
10.3386/w32144,2024-02-19 00:00:00,"Labor Migration, Capital Accumulation, and the Structure of Rural Labor Markets","Taryn Dinkelman, Grace Kumchulesi, Martine Mariotti","Between 1967 and 1974, a bilateral treaty increased circular labor migration from Malawi to South Africa by 200%, bringing over 53 million USD in earnings into origin communities. A deadly migrant worker plane crash in 1974 ended these flows and led to migrant repatriation. We study how this shock affected local labor markets. In regions receiving more migrant capital after the crash, workers, particularly women, shifted from farming into non-farm work over thirty years. Investments in non-farm physical and human capital contribute to these sectoral changes. This natural experiment shows that temporary capital inflows can permanently reshape rural labor markets."
10.3386/w32143,2024-02-19 00:00:00,Technology Regulation Reconsidered: The Effects of Certificate of Need Policies on the Quantity and Quality of Diagnostic Imaging,"Jill Horwitz, Austin Nichols, Carrie H. Colla, David M. Cutler","Estimates of the impact of Certificate of Need laws on medical care have been inconsistent, possibly because not all CON laws apply to all services. Using an original dataset identifying imaging-related CON laws, we estimate the effects of CON on CT and MRI, using regression discontinuities at state borders. Medicare beneficiaries in regulated states are slightly less likely to receive any image and considerably less likely to receive low-value imaging than beneficiaries in non-regulated states. High-value imaging is either unaffected or declines much less. Overall, CON reduces low value care and largely leaves high value care unaffected."
10.3386/w32142,2024-02-19 00:00:00,Invoice Currency Choice in Intra-Firm Trade: A Transaction-Level Analysis of Japanese Automobile Exports,"Taiyo Yoshimi, Uraku Yoshimoto, Kiyotaka Sato, Takatoshi Ito, Junko Shimizu, Yushi Yoshida","This study empirically investigates how the invoice currency choice differs between intra-firm and arm’s-length exports. We also examine whether other firm- and product-level characteristics affect the choice of invoice currency. This study is the first to be granted access to highly disaggregated transaction-level trade data for Japan. Focusing on Japanese automobile exports to France, we demonstrate that the importer’s currency tends to be chosen in intra-firm export invoicing based on a panel logit estimation. Our empirical findings remain robust when different types of intra-firm export variables and other conventional explanatory variables are introduced, such as firm and product market share, exchange rate volatility, euro-invoiced imports, labor productivity, and research and development intensity. Given growing intra-firm trade and expanding global value chains, Japanese parent firms tend to invoice in the importers’ currency, assuming the foreign exchange risk that arises from intra-firm trade. Thus, exchange rate risk management is a significant consideration for Japanese parent firms."
10.3386/w32162,2024-02-19 00:00:00,English Language Requirement and Educational Inequality: Evidence from 16 Million College Applicants in China,"Hongbin Li, Lingsheng Meng, Kai Mu, Shaoda Wang","This paper studies the unintended effect of English language requirement on educational inequality by investigating how the staggered rollout of English listening tests in China’s high-stakes National College Entrance Exam (NCEE) affected the rural-urban gap in college access. Leveraging administrative data covering the universe of NCEE participants between 1999 and 2003, we find that the introduction of English listening tests significantly lowered rural students’ exam score percentile ranks relative to their urban counterparts, resulting in a 30% increase in the rural-urban gap in college access. Our back-of-the-envelope calculations suggest that, as a result of this policy change, more than 54,000 rural students lost college seats to their urban peers between 1999 and 2003, and another 11,000 rural students who elite colleges could have admitted ended up in non-elite colleges, causing them significant future income losses."
10.3386/w32215,2024-03-11 00:00:00,Product Liability Litigation and Innovation: Evidence from Medical Devices,"Alberto Galasso, Hong Luo","We examine the relationship between product liability litigation and innovation by systematically combining data on product liability lawsuits with data on new product introductions in a panel dataset of leading medical device firms. We first document a decline in the propensity to introduce new products for both defendant firms and other firms operating in litigated device categories. This decline, however, does not spill over to other device categories, and we also do not find any slowing down in firms' patenting activities. We then show that changes in two features of the regulatory environment---(1) the availability of public information regarding adverse events and (2) federal law taking precedence over state law---substantially affect the likelihood of litigation. These changes also provide quasi-exogenous variations in litigation that confirm our baseline findings. Finally, we show that litigation appears to induce firms to develop safer devices. Overall, our findings suggest that product liability litigation affects the rate and direction of technological progress, and that safety regulation and liability regimes interact with one another in significant ways."
