Link/DOI,Publication Date,Title,Authors,Abstract
https://doi.org/10.1101/2023.07.03.547454,2024-01-24,"time-, tissue- and treatment-associated heterogeneity in tumour-residing migratory dcs","['Lee, C. Y.; Kennedy, B. C.; Richoz, N.; Tuong, Z. K.; Dean, I.; Gaspal, F.; Li, Z.; Willis, C.; Hasegawa, T.; Whiteside, S. K.; Posner, D. A.; Carlesso, G.; Hammond, S. A.; Dovedi, S.; Roychoudhuri, R.; Withers, D. R.; Clatworthy, M. R.']","tumour dendritic cells (dcs) internalise antigen and upregulate ccr7, which directs their migration to tumour-draining lymph nodes (dln). ccr7 expression is coupled to a maturation programme enriched in regulatory molecule expression, including pd-l1, termed mregdc. however, the spatio- temporal dynamics and role of mregdcs in anti-tumour immune responses remain unclear. using photoconvertible mice to precisely track dc migration, we found that mregdcs were the dominant dc population arriving in the dln, but a subset remained tumour-resident despite ccr7 expression. these tumour-retained mregdcs were phenotypically and transcriptionally distinct from their dln counterparts and were heterogeneous. specifically, they demonstrated a progressive reduction in the expression of antigen presentation and pro-inflammatory transcripts with more prolonged tumour dwell-time. tumour mregdcs spatially co-localised with pd-1+cd8+ t cells in human and murine solid tumours. following anti-pd-l1 treatment, tumour-residing mregdcs adopted a state enriched in lymphocyte stimulatory molecules, including ox40l, which was capable of augmenting anti- tumour cytolytic activity. altogether, these data uncover previously unappreciated heterogeneity in mregdcs that may underpin a variable capacity to support intratumoural cytotoxic t cells, and provide insights into their role in cancer immunotherapy."
https://doi.org/10.1101/2023.08.10.552797,2024-01-24,rapid establishment of a tumor-retained state curtails the contribution of conventional nk cells to anti-tumor immunity in solid cancers,"['Dean, I. W.; Lee, C. Y.; Tuong, Z. K.; Li, Z.; Tibbitt, C. A.; Willis, C.; Gaspal, F.; Kennedy, B. C.; Matei-Rascu, V.; Fiancette, R.; Nordenvall, C.; Lindforss, U.; Baker, S. M.; Stockmann, C.; Sexl, V.; Carlesso, G.; Hammond, S. A.; Dovedi, S.; Mjosberg, J.; Hepworth, M. R.; Clatworthy, M. R.; Withers, D. R.']","immune cell dysfunction within the tumor microenvironment undermines the control of cancer progression. nk cells play critical roles in limiting early tumor growth and metastatic disease, however, established cancers contain a phenotypically distinct, tumor-specific nk cell compartment. the temporal dynamics, mechanistic underpinning and functional significance of this tumor nk pool remains incompletely understood. to address this, we exploited photo-labeling, combined with longitudinal transcriptomic and cellular analyses, to interrogate the fate of nk cells after tumor entry. in multiple murine cancer models we reveal that conventional nk cells are continuously recruited into tumors, but rapidly adopt a distinct phenotypic state with features associated with tissue-residency and complete loss of effector functions (including chemokine and cytokine production and cytotoxicity), within 48-72 hrs of entering the tumor. depletion of nk cells from established tumors did not alter tumor growth, indicating that intratumoral nk cells cease to actively contribute to anti- tumor responses. furthermore, comparable nk populations were identified in human colorectal cancers, confirming translational relevance and raising the possibility that interventions to reactivate nk cells within tissues may boost anti-tumor immunity in established cancers. indeed, administration of il-15:il-15ra complexes prevented the loss of nk cell function and improved tumor control, generating intratumoral nk cells with both enhanced tissue-residency characteristics and effector function. collectively, our data reveals the fate of cnk cells after recruitment into tumors and provides insight into how intratumoral nk cell functions may be revived.  summaryconventional nk cells recruited from the circulation rapidly establish a tissue-resident phenotype defined by impaired cytotoxicity and chemokine production after tumor entry; administration of il- 15:il-15r complexes further promotes this tissue-residency programme but maintains core nk cell effector functions within the tumor."
https://doi.org/10.1101/2020.11.25.397729,2024-01-11,benchmarking metagenomic classification tools for long-read sequencing data,"['Maric, J.; Krizanovic, K.; Riondet, S.; Nagarajan, N.; Sikic, M.']","backgroundlong reads have gained popularity in the analysis of metagenomics data. therefore, we comprehensively assessed metagenomics classification tools on the species taxonomic level. we analysed kmer-based tools, mapping-based tools and two general-purpose long reads mappers. we evaluated more than 20 pipelines which use either nucleotide or protein databases and selected 13 for an extensive benchmark. we prepared seven synthetic datasets to test various scenarios, including the presence of a host, unknown species and related species. moreover, we used available sequencing data from three well-defined mock communities, including a dataset with abundance varying from 0.0001% to 20% and six real gut microbiomes.  resultsgeneral-purpose mappers minimap2 and ram achieved similar or better accuracy on most testing metrics than best-performing classification tools. they were up to ten times slower than the fastest kmer-based tools requiring up to four times less ram. all tested tools were prone to report organisms not present in datasets, except clark-s, and they underperformed in the case of the high presence of the hosts genetic material. tools which use a protein database performed worse than those based on a nucleotide database. longer read lengths made classification easier, but due to the difference in read length distributions among species, the usage of only the longest reads reduced the accuracy.  the comparison of real gut microbiome datasets shows a similar abundance profiles for the same type of tools but discordance in the number of reported organisms and abundances between types. most assessments showed the influence of database completeness on the reports.  conclusionthe findings indicate that kmer-based tools are well-suited for rapid analysis of long reads data. however, when heightened accuracy is essential, off-the-shelf mappers demonstrate slightly superior performance, albeit at a considerably slower pace. nevertheless, a combination of diverse categories of tools and databases will likely be necessary to analyse complex samples. discrepancies observed among tools when applied to real gut datasets, as well as a reduced performance in cases where unknown species or a significant proportion of the host genome is present in the sample, highlight the need for continuous improvement of existing tools. additionally, regular updates and curation of databases are important to ensure their effectiveness."
https://doi.org/10.1101/2023.02.17.528811,2024-01-17,metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,"['Marinos, G.; Hamerich, I. K.; Debray, R.; Obeng, N.; Petersen, C.; Taubenheim, J.; Zimmermann, J.; Blackburn, D.; Samuel, B. S.; Dierking, K.; Franke, A.; Laudes, M.; Waschina, S.; Schulenburg, H.; Kaleta, C.']","1.the microbiome is increasingly receiving attention as an important modulator of host health and disease. however, while numerous mechanisms through which the microbiome influences its host have been identified, there is still a lack of approaches that allow to specifically modulate the abundance of individual microbes or microbial functions of interest. moreover, current approaches for microbiome manipulation such as fecal transfers often entail a non-specific transfer of entire microbial communities with potentially unwanted side effects. to overcome this limitation, we here propose the concept of precision prebiotics that specifically modulate the abundance of a microbiome member species of interest. in a first step, we show that defining precision prebiotics by compounds that are only taken up by the target species but no other species in a community is usually not possible due to overlapping metabolic niches. subsequently, we present a metabolic modeling network framework that allows us to define precision prebiotics for a two-member c. elegans microbiome model community comprising the immune-protective pseudomonas lurida myb11 and the persistent colonizer ochrobactrum vermis myb71. thus, we predicted compounds that specifically boost the abundance of the host-beneficial myb11, four of which were experimentally validated in vitro (l-serine, l-threonine, d-mannitol, and {gamma}-aminobutyric acid). l-serine was further assessed in vivo, leading to an increase in myb11 abundance also in the worm host. overall, our findings demonstrate that constraint-based metabolic modeling is an effective tool for the design of precision prebiotics as an important cornerstone for future microbiome-targeted therapies."
https://doi.org/10.1101/2023.05.15.540801,2024-01-17,chemobiosis reveals tardigrade tun formation is dependent on reversible cysteine oxidation,"[""Smythers, A. L.; Joseph, K. M.; O'Dell, H. M.; Clark, T. A.; Crislip, J. R.; Flinn, B. B.; Daughtridge, M. H.; Stair, E. R.; Mubarek, S. N.; Lewis, H. C.; Kolling, D. R.; Hicks, L. M.""]","tardigrades, commonly known as  waterbears, are eight-legged microscopic invertebrates renowned for their ability to withstand extreme stressors, including high osmotic pressure, freezing temperatures, and complete desiccation. limb retraction and expelling their internal water stores results in the tun state, greatly increasing their ability to survive. emergence from the tun state and/or activity regain follows stress removal, where resumption of life cycle occurs as if stasis never occurred. however, the mechanism(s) through which tardigrades initiate tun formation is yet to be uncovered. herein, we use chemobiosis to demonstrate that tardigrade tun formation is mediated by reactive oxygen species (ros). we further reveal that tuns are dependent on reversible cysteine oxidation, and that this reversible cysteine oxidation is facilitated by the release of intracellular reactive oxygen species (ros). we provide the first empirical evidence of chemobiosis and map the initiation and survival of tardigrades via osmobiosis, chemobiosis, and cryobiosis. in vivo electron paramagnetic spectrometry suggests an intracellular release of reactive oxygen species following stress induction; when this release is quenched through the application of exogenous antioxidants, the tardigrades can no longer survive osmotic stress. together, this work suggests a conserved dependence of reversible cysteine oxidation across distinct tardigrade cryptobioses."
https://doi.org/10.1101/2023.05.23.541919,2024-01-11,"grazing of the free-living filamentous brown seaweed, pilayella littoralis, by the amphipod gammarus tigrinis","['Miller, S. L.; Wilce, R. T.']","pilayella littoralis is a common brown alga with a cosmopolitan distribution. a distinct form of the alga is found free-living in nahant bay, massachusetts. characteristics that distinguish the free-living form include radial branching that results in a ball-like morphology, reproduction by fragmentation of filaments rather than by spores, and year-round persistence of the population. the amphipod gammarus tigrinis is frequently found within the floating drifts of p. littoralis. we conducted gut content analyses to document that g. tigrinis consumes p. littoralis. culture studies revealed that ingested p. littoralis could survive and grow from fecal pellets produced by g. tigrinis. in addition, inefficient grazing produces vegetative fragments (propagules) that can increase numbers within the free-living population. {delta}13c values for the amphipods and p. littoralis averaged -17.4 o/oo and -17.7 o/oo, respectively, suggesting that g. tigrinis acquires most of its carbon from p. littoralis."
https://doi.org/10.1101/2023.04.11.535169,2024-01-17,"histone demethylase kdm5 regulates cardiomyocyte maturation by promoting fatty acid oxidation, oxidative phosphorylation, and myofibrillar organization","['Deogharia, M.; Agrawal, A.; Shi, M.; Jain, A. K.; McHugh, K. J.; Altamirano, F.; Marian, A. J.; Gurha, P.']","rationalehuman pluripotent stem cell-derived cms (ipsc-cms) are a valuable tool for disease modeling, cell therapy and to reconstruct the cm maturation process and identify, characterize factors that regulate maturation. the transition from immature fetal to adult cm entails coordinated regulation of the mature gene programming, which is characterized by the induction of myofilament and oxphos gene expression among others. recent studies in drosophila, c. elegans, and c2c12 myoblast cell lines have implicated the histone h3k4me3 demethylase kdm5 and its homologs, as a potential regulator of developmental gene program and mitochondrial function. we speculated that kdm5 may potentiate the maturation of ipsc-cms by targeting a conserved epigenetic program that encompass mitochondrial oxphos and other cm specific maturation genes.  objectivesthe purpose of this study is to determine the role of kdm5 in ipsc-cm maturation.  methods and resultsimmunoblot analysis revealed that kdm5a, b, and c expression was progressively downregulated in postnatal cardiomyocytes and absent in adult hearts and cms. additionally, kdm5 proteins were found to be persistently expressed in ipsc-cms up to 60 days after the onset of myogenic differentiation, consistent with the immaturity of these cells. inhibition of kdm5 by kdm5-c70 -a pan-kdm5 inhibitor-resulted in differential regulation of 2,372 genes including upregulation of fatty acid oxidation (fao), oxphos, and myogenic gene programs in ipsc-cms. likewise, genome-wide profiling of h3k4me3 binding sites by the cut&run assay revealed enriched h3k4me3 peaks at the promoter regions of fao, oxphos, and sarcomere genes. consistent with the chromatin and gene expression data, kdm5 inhibition led to increased expression of multiple sarcomere proteins, enhanced myofibrillar organization and improved calcium handling. furthermore, inhibition of kdm5 increased h3k4me3 deposits at the promoter region of the esrra gene, which is known to regulate oxphos and cardiomyocyte maturation, and resulted in its increased rna and protein levels. finally, kdm5 inhibition increased baseline, peak, and spare oxygen consumption rates in ipsc-cms.  conclusionskdm5 regulates the maturation of ipsc-cms by epigenetically regulating the expression of esrra, oxphos, fao, and sarcomere genes and enhancing myofibril organization and mitochondrial function."
https://doi.org/10.1101/2023.05.08.539879,2024-01-29,rna polymerase ii pausing is essential during spermatogenesis for appropriate gene expression and completion of meiosis,"['Kaye, E. G.; Nelson, G. M.; Zomer, H. D.; Roy, D.; Joseph, I. I.; Adelman, K.; Reddi, P.']","male germ cell development requires precise regulation of gene activity in a cell-type and stage-specific manner, with perturbations in gene expression during spermatogenesis associated with infertility. here, we use steady-state, nascent and single-cell rna sequencing strategies to comprehensively characterize gene expression across male germ cell populations, to dissect the mechanisms of gene control and provide new insights towards therapy. we discover a requirement for pausing of rna polymerase ii (pol ii) at the earliest stages of sperm differentiation to establish the landscape of gene activity across development. accordingly, genetic knockout of the pol ii pause-inducing factor nelf in immature germ cells blocks differentiation to mature spermatids. further, we uncover unanticipated roles for pol ii pausing in the regulation of meiosis during spermatogenesis, with the presence of paused pol ii associated with double strand break formation by spo11, and disruption of spo11 expression in germ cells lacking nelf."
https://doi.org/10.1101/2023.09.21.558768,2024-01-29,a genetic circuit on a single dna molecule as autonomous dissipative nanodevice,"['Greiss, F.; Lardon, N.; Schutz, L.; Barak, Y.; Daube, S. S.; Weinhold, E.; Noireaux, V.; Bar-Ziv, R.']","realizing genetic circuits on single dna molecules as self-encoded dissipative nanodevices is a major step toward miniaturization of autonomous biological systems. a circuit operating on a single dna implies that genetically encoded proteins localize during coupled transcriptiontranslation to dna, but a single-molecule measurement demonstrating this has remained a challenge. here, we used a genetically encoded fluorescent reporter system with improved spatiotemporal resolution and observed the synthesis of individual proteins tethered to a dna molecule by transient complexes of rna polymerase, messenger rna, and ribosome. against expectations in dilute cell-free conditions where equilibrium considerations favor dispersion, these nascent proteins linger long enough to regulate cascaded reactions on the same dna. we rationally designed a pulsatile genetic circuit by encoding an activator and repressor in feedback on the same dna molecule. driven by the local synthesis of only several proteins per hour and gene, the circuit dynamics exhibited enhanced variability between individual dna molecules, and fluctuations with a broad power spectrum. our results demonstrate that coexpressional localization, as a nonequilibrium process, facilitates single-dna genetic circuits as dissipative nanodevices, with implications for nanobiotechnology applications and artificial cell design."
https://doi.org/10.1101/2022.09.06.506854,2024-01-30,sex dependence of opioid-mediated responses to subanesthetic ketamine,"['Di Ianni, T.; Azadian, M. M.; Ewbank, S. N.; Michaelides, M.; Airan, R. D.']","subanesthetic ketamine rapidly and robustly reduces depressive symptoms in patients with treatment-resistant depression. while it is commonly classified as an n-methyl d-aspartate receptor (nmdar) antagonist, our picture of ketamines mechanistic underpinnings is incomplete. recent clinical evidence has indicated, controversially, that a component of the efficacy of ketamine in depression may be opioid dependent. using pharmacological functional ultrasound imaging in rats, we found that blocking opioid receptors suppressed neurophysiologic changes evoked by ketamine, but not by a more selective nmdar antagonist, in regions implicated in the pathophysiology of depression and in reward processing. importantly, this opioid-dependent response was strongly sex dependent, as it was not evident in female subjects and was fully reversed by surgical removal of the male gonads. we observed similar opioid-mediated sex-dependent effects in ketamine-evoked structural plasticity and behavioral sensitization. together, these results underscore the potential for ketamine to induce its affective responses via opioid signaling, and indicate that this opioid dependence may be strongly influenced by subject sex. these factors should be more directly assessed in future clinical trials.  one-sentence summarysubanesthetic ketamine evokes opioid-mediated behavioral and neurophysiological effects in male, but not female, rats."
https://doi.org/10.1101/2023.11.12.566624,2024-01-31,"nutritional value of extracted soybean, full fat soya and maize gluten meal proteins in comparison to a fishmeal-based reference diet for fingerling tilapia (oreochromis mossambicus)","['Bell, M. E.; Davies, S. J.']","a two-month investigation evaluated potential selected plant protein sources compared to fish meal protein in scientifically formulated diets for fingerling tilapia (oreochromis mossambicus). six nutritionally balanced diets: one reference (control) diet (fish-meal-based diet), three selected plant proteins (solvent extracted soybean, full fat soybean, and maize gluten) were substituted in the lt (low temperature dried) fish-meal-based control diet protein at 50% respectively, and the remaining diets were replaced with 75% inclusion of solvent extracted soybean and maize gluten meals. results showed that sesb50, ffsb50 and mg50 fed tilapia did not appreciably differ in their growthperformance (final mean weights of 12.07, 10.75 and 9.18% respectively) with a final mean weight of 14.95g being significantly superior for the fish meal control (co) group. substitution of fish meal diet with solvent-extracted soybean and maize gluten at levels of 75% gave the poorest growth performance and feed efficiency (fe) (7.01g final weight, 51% fe). however, the mg50 diet also showed some inferior feed utilisation performance. however, tilapia fed on a full fat soybean diet (ffsb50) did not vary significantly from the control (con) diet in terms of apparent net protein utilisation (anpu) at 34.20 and 37.53% respectively. whilst this preliminary study concluded that limitations on the use of the selected plant proteins in diets for tilapia are apparent, several approaches that could result in the future improvement of the nutritional value of soybean and maize gluten products for use in fish diets are also stated.  highlightsa scientifically formulated reference diet using a low temperature dried (lt) fish meal produced superior growth performance for fingerling tilapia compared to selected oilseed (soybean) and grain (maize gluten) derived protein concentrates.  soybean and full fat soybean meals were effective in contributing to 50% inclusion in experimental diets, but 75% of soybean and maize gluten meal was not able to support similar growth of tilapia over eight weeks.  feed utilisation parameters such as protein efficiency ratio (per), apparent net protein utilisation (anpu), net energy utilisation (neu) and feed efficiency (fe) gave supporting evidence and conclusions for optimal threshold inclusions of the test plant ingredients for tilapia."
https://doi.org/10.1101/2020.09.30.320580,2024-02-01,the corest repressor complex mediates phenotype switching and therapy resistance in melanoma,"['Wu, M.; Hanly, A.; Gibson, F.; Kuang, K. H.; Kalin, J.; Nocco, S.; Collard, M.; Cole, M. W.; Xiao, A.; Agus, F.; Labadorf, A.; Cole, P. A.; Alani, R. M.']","virtually all patients with braf-mutant melanoma develop resistance to mapk inhibitors largely through non-mutational events1,2. although the epigenetic landscape has been shown to be altered in therapy-resistant melanomas and other cancers3,4, a specific targetable epigenetic mechanism regulating treatment resistance has not been validated to date. here we evaluate the corest repressor complex and the novel inhibitor, corin5, within the context of melanoma phenotype plasticity and therapeutic resistance in order to define epigenetic mechanisms underlying these processes. we find that corest is a critical mediator of the major distinct melanoma phenotypes and that corin treatment of melanoma cells leads to phenotype reprogramming. we further demonstrate that treatment of braf inhibitor (brafi)-resistant melanomas with corin leads to resensitization of tumor cells to brafi. among the transcriptional targets of corest in melanoma are the dual-specificity phosphatases (dusps). dusp1 is shown to be consistently downregulated in brafi-resistant melanomas which can be reversed by corin treatment, thereby leading to downstream inhibition of p38 mapk activity and resensitization of resistant cells to targeted brafi therapies. these findings identify the corest repressor complex as a central mediator of melanoma phenotype plasticity and resistance to targeted therapy and suggest that corest inhibitors may prove beneficial to patients with braf-mutant melanomas who have acquired brafi-resistance."
https://doi.org/10.1101/2022.11.15.516593,2024-01-22,the ubp5 histone h2a deubiquitinase counteracts prc2-mediated repression to regulate arabidopsis development and stress responses,"['Godwin, J.; March, E.; Govindasamy, M.; Bourbousse, C.; Wolff, L.; Fort, A.; Krzyszton, M.; Lopez, J.; Swiezewski, S.; Barneche, F.; Schubert, D.; Farrona, S.']","polycomb repressive complexes (prcs) control gene expression through the incorporation of h2aub and h3k27me3. however, there is limited knowledge about prcs interacting proteins and their interplay with prcs in epigenome reshaping, which is fundamental to understand gene regulatory mechanisms. here, we identified ubiquitin specific protease 5 (ubp5) as a novel interactor of the prc2 subunit swinger and its associated factor pwo1 in arabidopsis thaliana. as inferred from the functional analyses of ubp5 crispr-cas9 mutant plants, ubp5 regulates plant development and stress responses, notably by promoting h2a monoubiquitination erasure, leading to transcriptional de-repression. preferential association of ubp5 at prc2 recruiting motifs and local h3k27me3 gaining in ubp5 mutant plants further suggest the existence of functional interplays between ubp5 and prc2 in regulating epigenome dynamics. in summary, ubp5 provides novel insights to disentangle the complex prc2 interaction network and is a crucial regulator of the pivotal epigenetic repressive marks h2aub and h3k27me3."
https://doi.org/10.1101/2023.01.18.524524,2024-01-31,microbial community-based bacterial protein from soybean-processing wastewater as a value-added alternative fish feed ingredient for asian sea bass (lates calcarifer),"['Santillan, E.; Yasumaru, F.; Vethathirri, R. S.; Thi, S. S.; Hoon, H. Y.; Chan Pek Sian, D.; Wuertz, S.']","as the global demand for food increases, aquaculture plays a key role as the fastest growing animal protein sector. however, existing aquafeeds contain protein ingredients that are not sustainable under current production systems. we evaluated the use of microbial community-based single cell protein (scp), produced from soybean processing wastewater, as a partial fishmeal protein substitute in juvenile asian seabass (lates calcarifer). a 24-day feeding trial was conducted with a control fishmeal diet and a 50% fishmeal replacement with microbial community-based scp as an experimental group, in triplicate tanks containing 20 fish each. both diets met the protein, essential amino acids (except for lysine), and fat requirements for juvenile asian sea bass. the microbial composition of the scp was dominated by the genera acidipropionibacterium and propioniciclava, which have potential as probiotics and producers of valuable metabolites. the growth performance in terms of percent weight gain, feed conversion ratio (fcr), specific growth rate (sgr), and survival were not significantly different between groups after 24 days. the experimental group had less variability in terms of weight gain and fcr than the control group. overall, microbial community-based protein produced from soybean processing wastewater has potential as a value-added feed ingredient for sustainable aquaculture feeds."
https://doi.org/10.1101/2022.06.01.494368,2024-02-03,genomic characterization of the recent monkeypox outbreak,"['Giorgi, F. M.; Pozzobon, D.; Di Meglio, A.; Mercatelli, D.']","the monkeypox virus is the etiological cause of a recent multi-country outbreak, with nearly one hundred distinct cases detected outside the endemic areas of africa in may 2022. in this article, we analyze the sequences of two full genomes of monkeypox virus from portugal and belgium, and compare them with all available monkeypox sequences, annotated by year and geographic origin, as well as related cowpox and variola (smallpox) virus sequences. our results show that the recent outbreak is most likely originating from the west african clade of monkeypox, with >99% sequence identity with sequences derived from historical and recent cases, dating from 1971 to 2017. we analyze specific mutations occurring in viral proteins a42r (for which a crystal structure is available) and h3l (an important epitope in host immune recognition), highlighting specific amino acids varying between the current outbreak, previous monkeypox and cowpox sequences and the historical variola virus. genome-wide sequence analysis of the recent outbreak and other monkeypox/cowpox/variola viruses shows a very high conservation, with 97.9% (protein-based) and 97.8% (nucleotide-based) sequence identity."
https://doi.org/10.1101/2023.06.06.543972,2024-01-25,high-throughput mrna-seq atlas of human placenta shows vast transcriptome remodeling from first to third trimester,"['Gonzalez, T. L.; Wertheimer, S.; Flowers, A. E.; Wang, Y.; Santiskulvong, C.; Clark, E. L.; Jefferies, C. A.; Lawrenson, K.; Chan, J. L.; Joshi, N. V.; Zhu, Y.; Tseng, H.-R.; Karumanchi, S. A.; Williams, J.; Pisarska, M. D.']","backgroundthe placenta, composed of chorionic villi, changes dramatically across gestation. understanding differences in ongoing pregnancies are essential to identify the role of chorionic villi at specific times in gestation and develop biomarkers and prognostic indicators of maternal- fetal health.  methodsthe normative mrna profile is established using next-generation sequencing of 124 first trimester and 43 third trimester human placentas from ongoing healthy pregnancies. stably expressed genes not different between trimesters and with low variability are identified. differential expression analysis of first versus third trimester adjusted for fetal sex is performed, followed by a subanalysis with 23 matched pregnancies to control for subject variability using the same genetic and environmental background.  resultsplacenta expresses 14,979 mrnas above sequencing noise (tpm>0.66), with 1,545 stably expressed genes across gestation. differentially expressed genes account for 86.7% of genes in the full cohort (fdr<0.05). fold changes highly correlate between the full cohort and subanalysis (pearson = 0.98). at stricter thresholds (fdr<0.001, fold change>1.5), there are 6,941 differentially expressed protein coding genes (3,206 upregulated in first and 3,735 upregulated in third trimester).  conclusionthis is the largest mrna atlas of healthy human placenta across gestation, controlling for genetic and environmental factors, demonstrating substantial changes from first to third trimester in chorionic villi. specific differences and stably expressed genes may be used to understand the specific role of the chorionic villi throughout gestation and develop first trimester biomarkers of placental health that transpire across gestation, which can be used for future development of biomarkers in maternal-fetal disease."
https://doi.org/10.1101/2023.08.22.554265,2024-02-01,debbies to compare life history strategies across ectotherms,"['Smallegange, I.; Lukas, S.']","demographic models are used to explore how life history traits structure life history strategies across species. this study presents the debbies dataset that contains estimates of eight life history traits (length at birth, puberty and maximum length, maximum reproduction rate, fraction energy allocated to respiration versus reproduction, von bertalanffy growth rate, mortality rates) for 185 ectotherm species. the dataset can be used to parameterise dynamic energy budget integral projection models (deb-ipms) to calculate key demographic quantities like population growth rate and demographic resilience, but also link to conservation status or biogeographical characteristics. our technical validation shows a satisfactory agreement between observed and predicted longevity, generation time, age at maturity across all species. compared to existing datasets, debbies accommodates (i) easy cross-taxonomical comparisons, (ii) many data-deficient species, and (iii) population forecasts to novel conditions because deb-ipms include a mechanistic description of the trade-off between growth and reproduction. this dataset has the potential for biologists to unlock general predictions on ectotherm population responses from only a few key life history traits."
https://doi.org/10.1101/2023.08.22.554265,2024-02-01,debbies to compare life history strategies across ectotherms,"['Smallegange, I.; Lukas, S.']","demographic models are used to explore how life history traits structure life history strategies across species. this study presents the debbies dataset that contains estimates of eight life history traits (length at birth, puberty and maximum length, maximum reproduction rate, fraction energy allocated to respiration versus reproduction, von bertalanffy growth rate, mortality rates) for 185 ectotherm species. the dataset can be used to parameterise dynamic energy budget integral projection models (deb-ipms) to calculate key demographic quantities like population growth rate and demographic resilience, but also link to conservation status or biogeographical characteristics. our technical validation shows a satisfactory agreement between observed and predicted longevity, generation time, age at maturity across all species. compared to existing datasets, debbies accommodates (i) easy cross-taxonomical comparisons, (ii) many data-deficient species, and (iii) population forecasts to novel conditions because deb-ipms include a mechanistic description of the trade-off between growth and reproduction. this dataset has the potential for biologists to unlock general predictions on ectotherm population responses from only a few key life history traits."
https://doi.org/10.1101/2022.04.14.488402,2024-01-06,dmt1 bridges endosomes and mitochondria to modulate mitochondrial iron translocation,"[""Barra, J.; Crosbourne, I.; Wang, L.; Bossardi-Ramos, R.; Jourd'heuil, F.; Nelson, I.; Adam, A. P.; Corr, D. T.; Jourd'heuil, D.; Barroso, M.""]","transient ""kiss-and-run"" endosome-mitochondria interactions can mediate mitochondrial iron translocation (mit) but the associated mechanisms are still elusive. we show that divalent metal transporter 1 (dmt1) modulates mit via endosome-mitochondria interactions in invasive mda-mb-231, but not in non-invasive t47d breast cancer cells. crispr/cas9-based dmt1 knockout (ko) stable cells were used to demonstrate that dmt1 regulates mit, endosomal speed, and labile iron pool (lip) levels only in mda-mb-231. dmt1 silencing increases pink1/parkin mitophagy markers, the autophagy marker lc3b, as well as mitochondrial ferritin in mda-mb-231, but not in t47d. strikingly, re-expression of dmt1 in mda-mb-231 dmt ko cells rescues all protein levels evaluated. dmt1 silencing decreases tom20 colocalization with pmpcb, a dmt1 interactor that regulates mitophagy hyperactivation. in mda-mb-231 both mitochondrial metabolism and invasion were impaired by dmt1 silencing and rescued by dmt1 re-expression. dmt1 acts as a bridge between endosomes and mitochondria to support higher mit/lower lip levels, which are necessary for sustaining mitochondrial bioenergetics and invasive cancer cell migration.  summarycellular iron metabolism is tightly regulated, and cancer cells rely on mitochondrial iron for malignancy. here, we report that the divalent metal transporter dmt1 serves as a bridge between endosomes and mitochondria regulating mitochondrial iron translocation in breast cancer cells."
https://doi.org/10.1101/2023.05.17.541181,2024-02-01,polyene-based colouration preserved in 12 million-year-old gastropod shells,"['Wolkenstein, K.; Schmidt, B. C.; Harzhauser, M.']","polyene pigments represent a major class of pigments in present-day organisms. their occurrence in fossils has been frequently discussed, but to date no spectroscopic evidence was found. here, we use in situ raman microspectroscopy to examine the chemistry of exceptionally well-preserved gastropod shells with colour preservation from the middle miocene of the vienna basin (austria, hungary). raman signals indicative for the presence of intact, i.e. non-hydrogenated polyene pigments were obtained from the fossil gastropods, thus revealing the first record of intact polyenes in fossils. the observed raman values are in good agreement with those of unmethylated (non-carotenoid) polyenes. fossil polyene pigments were detected in representatives of the superfamily cerithioidea, but not in representatives of other gastropod families with colour preservation found at the same localities. our results show that raman spectroscopy represents a valuable tool for the non-destructive screening of rare fossils with colour preservation for the occurrence of polyene pigments."
https://doi.org/10.1101/2023.01.17.524371,2024-01-25,m6a methylated long noncoding rna regulates proinflammatory response emerging as novel target for ibd,"['Olazagoitia-Garmendia, A.; Rojas-Marquz, H.; Sebastian-delaCruz, M.; Ochoa, A.; Mendoza-Gomez, L. M.; Huerta, A.; Santin, I.; Castellanos-Rubio, A.']","cytokine mediated sustained inflammation increases the risk to develop different complex chronic inflammatory diseases, such as inflammatory bowel disease (ibd). recent studies highlighted the involvement of inflammation associated gene variants in m6a methylation. moreover, long noncoding rnas (lncrnas) participate in the pathogenesis of inflammatory disorders and their function can be influenced by differential methylation. here we describe the functional implication of loc339803 lncrna in the development of ibd. we found that allele-specific m6a methylation affects ythdc1 mediated protein binding affinity. loc339803-ythdc1 interaction dictates chromatin localization of loc339803 ultimately inducing il1b and contributing to the development of intestinal inflammation. our findings were confirmed using human intestinal biopsy samples from ibd and controls.  overall, our results support loc339803 lncrna as an important mediator of intestinal inflammation, presenting this lncrna as a potential novel therapeutic target for the treatment of ibd."
